scenario_id,scenario_name,run_id,timestep_index,timestamp_seconds,total_occupancy,occupancy_zone_1,occupancy_zone_2,occupancy_zone_3,occupancy_zone_4,cpu_util_comp_1,gpu_util_comp_1,workload_cat_comp_1,heat_w_comp_1,thermal_contrib_comp_1,status_comp_1,cpu_util_comp_2,gpu_util_comp_2,workload_cat_comp_2,heat_w_comp_2,thermal_contrib_comp_2,status_comp_2,cpu_util_comp_3,gpu_util_comp_3,workload_cat_comp_3,heat_w_comp_3,thermal_contrib_comp_3,status_comp_3,cpu_util_comp_4,gpu_util_comp_4,workload_cat_comp_4,heat_w_comp_4,thermal_contrib_comp_4,status_comp_4,cpu_util_comp_5,gpu_util_comp_5,workload_cat_comp_5,heat_w_comp_5,thermal_contrib_comp_5,status_comp_5,cpu_util_comp_6,gpu_util_comp_6,workload_cat_comp_6,heat_w_comp_6,thermal_contrib_comp_6,status_comp_6,cpu_util_comp_7,gpu_util_comp_7,workload_cat_comp_7,heat_w_comp_7,thermal_contrib_comp_7,status_comp_7,cpu_util_comp_8,gpu_util_comp_8,workload_cat_comp_8,heat_w_comp_8,thermal_contrib_comp_8,status_comp_8,cpu_util_comp_9,gpu_util_comp_9,workload_cat_comp_9,heat_w_comp_9,thermal_contrib_comp_9,status_comp_9,cpu_util_comp_10,gpu_util_comp_10,workload_cat_comp_10,heat_w_comp_10,thermal_contrib_comp_10,status_comp_10,outdoor_temperature_c,relative_humidity_percent,solar_irradiance_w_m2,cooling_level_ac1,setpoint_ac1,state_ac1,cooling_level_ac2,setpoint_ac2,state_ac2,cooling_level_ac3,setpoint_ac3,state_ac3,cooling_level_ac4,setpoint_ac4,state_ac4,zone_1_temperature_c,zone_2_temperature_c,zone_3_temperature_c,zone_4_temperature_c,room_average_temperature_c,max_zone_temperature_c,min_zone_temperature_c,temperature_gradient_c,comp_heat_zone_1_w,comp_heat_zone_2_w,comp_heat_zone_3_w,comp_heat_zone_4_w,occ_heat_zone_1_w,occ_heat_zone_2_w,occ_heat_zone_3_w,occ_heat_zone_4_w,env_heat_zone_1_w,env_heat_zone_2_w,env_heat_zone_3_w,env_heat_zone_4_w,interzone_heat_zone_1_w,interzone_heat_zone_2_w,interzone_heat_zone_3_w,interzone_heat_zone_4_w,hvac_cooling_zone_1_w,hvac_cooling_zone_2_w,hvac_cooling_zone_3_w,hvac_cooling_zone_4_w,net_heat_zone_1_w,net_heat_zone_2_w,net_heat_zone_3_w,net_heat_zone_4_w,total_computational_heat_w,total_occupancy_heat_w,total_envelope_heat_w,total_hvac_cooling_w,total_net_heat_w,optimal_cooling_ac1,optimal_cooling_ac2,optimal_cooling_ac3,optimal_cooling_ac4,optimal_temperature_c,optimal_hvac_action,target_objective_cost
4,High Occupancy / Low Computer Load,0,117,1170.0,34,8,9,9,8,9.58,1.91,IDLE,59.84,LOW,IDLE,8.99,1.69,IDLE,58.77,LOW,IDLE,11.42,2.8,LIGHT,63.47,LOW,RUNNING,9.96,1.93,IDLE,60.34,LOW,IDLE,8.58,1.04,IDLE,57.29,LOW,IDLE,11.63,2.7,LIGHT,63.59,LOW,RUNNING,10.02,2.03,LIGHT,60.57,LOW,RUNNING,8.86,1.72,IDLE,58.66,LOW,IDLE,8.32,1.3,IDLE,57.35,LOW,IDLE,12.0,3.0,LIGHT,64.5,LOW,RUNNING,27.32,58.0,176.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.367,22.433,22.464,22.271,22.384,22.464,22.271,0.193,242.42,120.88,119.23,121.85,680.0,765.0,765.0,680.0,172.66,215.28,258.68,218.76,-1.86,-6.39,-25.86,34.11,875.0,875.0,875.0,875.0,218.22,219.77,242.05,179.72,604.38,2890.0,865.38,3500.0,859.76,0.007,0.227,0.0,0.0,22.5,MODERATE_UNIFORM_COOL,0.0825
4,High Occupancy / Low Computer Load,0,118,1180.0,34,8,9,9,8,9.66,1.98,IDLE,60.05,LOW,IDLE,9.12,1.74,IDLE,59.01,LOW,IDLE,11.47,2.78,LIGHT,63.51,LOW,RUNNING,9.89,1.86,IDLE,60.15,LOW,IDLE,8.45,0.98,IDLE,57.03,LOW,IDLE,11.55,2.71,LIGHT,63.5,LOW,RUNNING,10.07,2.1,LIGHT,60.74,LOW,RUNNING,8.98,1.78,IDLE,58.9,LOW,IDLE,8.41,1.3,IDLE,57.46,LOW,IDLE,11.96,2.94,LIGHT,64.36,LOW,RUNNING,27.33,58.0,176.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.371,22.437,22.469,22.275,22.388,22.469,22.275,0.194,242.72,120.53,119.64,121.82,680.0,765.0,765.0,680.0,172.85,215.54,258.97,219.02,-1.85,-6.28,-26.09,34.22,875.0,875.0,875.0,875.0,218.72,219.79,242.52,180.06,604.71,2890.0,866.38,3500.0,861.09,0.011,0.232,0.0,0.0,22.5,MODERATE_UNIFORM_COOL,0.0831
4,High Occupancy / Low Computer Load,0,119,1190.0,34,8,9,9,8,9.76,2.06,IDLE,60.29,LOW,IDLE,9.24,1.78,IDLE,59.22,LOW,IDLE,11.5,2.74,LIGHT,63.48,LOW,RUNNING,9.8,1.78,IDLE,59.92,LOW,IDLE,8.33,0.94,IDLE,56.82,LOW,IDLE,11.51,2.73,LIGHT,63.48,LOW,RUNNING,10.14,2.17,LIGHT,60.93,LOW,RUNNING,9.1,1.84,IDLE,59.13,LOW,IDLE,8.47,1.28,IDLE,57.51,LOW,IDLE,11.9,2.87,LIGHT,64.18,LOW,RUNNING,27.33,58.0,176.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.375,22.441,22.474,22.279,22.392,22.474,22.279,0.195,242.91,120.3,120.06,121.69,680.0,765.0,765.0,680.0,172.81,215.51,258.95,218.99,-1.83,-6.17,-26.33,34.33,875.0,875.0,875.0,875.0,218.89,219.64,242.68,180.01,604.96,2890.0,866.26,3500.0,861.22,0.015,0.237,0.0,0.0,22.5,MODERATE_UNIFORM_COOL,0.0838
4,High Occupancy / Low Computer Load,0,120,1200.0,34,8,9,9,8,9.87,2.13,IDLE,60.53,LOW,IDLE,9.34,1.8,IDLE,59.38,LOW,IDLE,11.49,2.69,LIGHT,63.4,LOW,RUNNING,9.69,1.71,IDLE,59.68,LOW,IDLE,8.22,0.91,IDLE,56.64,LOW,IDLE,11.5,2.78,LIGHT,63.55,LOW,RUNNING,10.24,2.25,LIGHT,61.17,LOW,RUNNING,9.22,1.88,IDLE,59.34,LOW,IDLE,8.5,1.25,IDLE,57.5,LOW,IDLE,11.81,2.79,LIGHT,63.95,LOW,RUNNING,27.33,58.0,176.7,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.379,22.445,22.479,22.283,22.396,22.479,22.283,0.196,242.99,120.19,120.51,121.45,680.0,765.0,765.0,680.0,172.79,215.55,259.01,219.04,-1.82,-6.06,-26.57,34.44,875.0,875.0,875.0,875.0,218.96,219.68,242.95,179.93,605.14,2890.0,866.39,3500.0,861.52,0.019,0.242,0.0,0.0,22.5,MODERATE_UNIFORM_COOL,0.0846
4,High Occupancy / Low Computer Load,0,121,1210.0,34,8,9,9,8,10.0,2.19,LIGHT,60.78,LOW,RUNNING,9.42,1.8,IDLE,59.48,LOW,IDLE,11.46,2.63,LIGHT,63.27,LOW,RUNNING,9.57,1.64,IDLE,59.42,LOW,IDLE,8.12,0.9,IDLE,56.5,LOW,IDLE,11.52,2.83,LIGHT,63.64,LOW,RUNNING,10.36,2.32,LIGHT,61.43,LOW,RUNNING,9.33,1.9,IDLE,59.51,LOW,IDLE,8.5,1.2,IDLE,57.42,LOW,IDLE,11.71,2.72,LIGHT,63.72,LOW,RUNNING,27.34,58.0,176.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.383,22.449,22.484,22.287,22.401,22.484,22.287,0.197,242.95,120.14,120.94,121.14,680.0,765.0,765.0,680.0,172.96,215.74,259.21,219.23,-1.8,-5.95,-26.8,34.55,875.0,875.0,875.0,875.0,219.11,219.93,243.35,179.92,605.17,2890.0,867.14,3500.0,862.31,0.023,0.247,0.0,0.0,22.5,MODERATE_UNIFORM_COOL,0.0856
4,High Occupancy / Low Computer Load,0,122,1220.0,34,8,9,9,8,10.12,2.24,LIGHT,61.01,LOW,RUNNING,9.47,1.78,IDLE,59.51,LOW,IDLE,11.39,2.56,LIGHT,63.08,LOW,RUNNING,9.45,1.58,IDLE,59.18,LOW,IDLE,8.05,0.91,IDLE,56.43,LOW,IDLE,11.57,2.9,LIGHT,63.81,LOW,RUNNING,10.48,2.38,LIGHT,61.67,LOW,RUNNING,9.41,1.9,IDLE,59.61,LOW,IDLE,8.46,1.14,IDLE,57.29,LOW,IDLE,11.59,2.65,LIGHT,63.46,LOW,RUNNING,27.34,58.0,176.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.387,22.453,22.489,22.291,22.405,22.489,22.291,0.198,242.78,120.24,121.28,120.75,680.0,765.0,765.0,680.0,172.92,215.72,259.19,219.2,-1.78,-5.84,-27.04,34.66,875.0,875.0,875.0,875.0,218.92,220.12,243.43,179.61,605.05,2890.0,867.03,3500.0,862.08,0.027,0.251,0.0,0.0,22.5,MODERATE_UNIFORM_COOL,0.0866
4,High Occupancy / Low Computer Load,0,123,1230.0,34,8,9,9,8,10.24,2.28,LIGHT,61.22,LOW,RUNNING,9.5,1.74,IDLE,59.48,LOW,IDLE,11.3,2.48,LIGHT,62.84,LOW,RUNNING,9.33,1.54,IDLE,58.97,LOW,IDLE,8.01,0.93,IDLE,56.41,LOW,IDLE,11.65,2.97,LIGHT,64.02,LOW,RUNNING,10.61,2.44,LIGHT,61.92,LOW,RUNNING,9.47,1.88,IDLE,59.66,LOW,IDLE,8.4,1.07,IDLE,57.1,LOW,IDLE,11.46,2.59,LIGHT,63.21,LOW,RUNNING,27.34,58.0,177.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.391,22.457,22.494,22.295,22.409,22.494,22.295,0.199,242.51,120.43,121.58,120.31,680.0,765.0,765.0,680.0,172.9,215.76,259.26,219.24,-1.77,-5.73,-27.27,34.77,875.0,875.0,875.0,875.0,218.64,220.46,243.57,179.32,604.83,2890.0,867.16,3500.0,861.99,0.031,0.256,0.002,0.0,22.5,MODERATE_UNIFORM_COOL,0.0878
4,High Occupancy / Low Computer Load,0,124,1240.0,34,8,9,9,8,10.34,2.3,LIGHT,61.38,LOW,RUNNING,9.49,1.69,IDLE,59.4,LOW,IDLE,11.19,2.41,LIGHT,62.6,LOW,RUNNING,9.21,1.51,IDLE,58.78,LOW,IDLE,8.0,0.98,IDLE,56.47,LOW,IDLE,11.75,3.05,LIGHT,64.26,LOW,RUNNING,10.72,2.48,LIGHT,62.12,LOW,RUNNING,9.5,1.85,IDLE,59.65,LOW,IDLE,8.31,0.99,IDLE,56.87,LOW,IDLE,11.34,2.54,LIGHT,62.98,LOW,RUNNING,27.34,58.0,177.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.395,22.462,22.499,22.299,22.414,22.499,22.299,0.2,242.16,120.73,121.77,119.85,680.0,765.0,765.0,680.0,172.85,215.73,259.24,219.22,-1.75,-5.62,-27.5,34.88,875.0,875.0,875.0,875.0,218.26,220.84,243.51,178.95,604.51,2890.0,867.04,3500.0,861.56,0.036,0.261,0.007,0.0,22.5,MODERATE_UNIFORM_COOL,0.0892
4,High Occupancy / Low Computer Load,0,125,1250.0,34,8,9,9,8,10.42,2.3,LIGHT,61.48,LOW,RUNNING,9.45,1.63,IDLE,59.26,LOW,IDLE,11.07,2.34,LIGHT,62.35,LOW,RUNNING,9.12,1.5,IDLE,58.65,LOW,IDLE,8.02,1.03,IDLE,56.57,LOW,IDLE,11.86,3.12,LIGHT,64.51,LOW,RUNNING,10.83,2.5,LIGHT,62.29,LOW,RUNNING,9.49,1.8,IDLE,59.56,LOW,IDLE,8.21,0.92,IDLE,56.64,LOW,IDLE,11.23,2.51,LIGHT,62.8,LOW,RUNNING,27.35,58.0,177.4,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.399,22.467,22.504,22.303,22.418,22.504,22.303,0.201,241.74,121.08,121.85,119.44,680.0,765.0,765.0,680.0,173.05,215.97,259.52,219.48,-1.63,-5.75,-27.63,35.0,875.0,875.0,875.0,875.0,218.16,221.3,243.74,178.92,604.11,2890.0,868.02,3500.0,862.12,0.04,0.265,0.011,0.0,22.5,MODERATE_UNIFORM_COOL,0.0906
4,High Occupancy / Low Computer Load,0,126,1260.0,34,8,9,9,8,10.47,2.28,LIGHT,61.51,LOW,RUNNING,9.39,1.56,IDLE,59.08,LOW,IDLE,10.95,2.28,LIGHT,62.11,LOW,RUNNING,9.05,1.51,IDLE,58.58,LOW,IDLE,8.07,1.1,IDLE,56.74,LOW,IDLE,11.98,3.19,LIGHT,64.76,LOW,RUNNING,10.91,2.5,LIGHT,62.39,LOW,RUNNING,9.46,1.74,IDLE,59.44,LOW,IDLE,8.09,0.85,IDLE,56.39,LOW,IDLE,11.13,2.5,LIGHT,62.66,LOW,RUNNING,27.35,58.0,177.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.403,22.472,22.509,22.307,22.423,22.509,22.307,0.202,241.28,121.5,121.83,119.05,680.0,765.0,765.0,680.0,173.01,215.92,259.5,219.45,-1.51,-5.87,-27.76,35.13,875.0,875.0,875.0,875.0,217.78,221.55,243.57,178.63,603.66,2890.0,867.88,3500.0,861.53,0.044,0.27,0.015,0.0,22.5,MODERATE_UNIFORM_COOL,0.0922
4,High Occupancy / Low Computer Load,0,127,1270.0,34,8,9,9,8,10.5,2.24,LIGHT,61.48,LOW,RUNNING,9.3,1.48,IDLE,58.84,LOW,IDLE,10.82,2.24,LIGHT,61.88,LOW,RUNNING,9.01,1.54,IDLE,58.57,LOW,IDLE,8.15,1.18,IDLE,56.96,LOW,IDLE,12.11,3.24,LIGHT,65.0,LOW,RUNNING,10.97,2.48,LIGHT,62.43,LOW,RUNNING,9.4,1.67,IDLE,59.26,LOW,IDLE,7.96,0.79,IDLE,56.14,LOW,IDLE,11.06,2.51,LIGHT,62.59,LOW,RUNNING,27.35,58.0,177.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.407,22.477,22.514,22.311,22.427,22.514,22.311,0.203,240.77,121.96,121.69,118.73,680.0,765.0,765.0,680.0,172.96,215.88,259.48,219.42,-1.38,-6.0,-27.88,35.26,875.0,875.0,875.0,875.0,217.35,221.84,243.29,178.41,603.15,2890.0,867.74,3500.0,860.89,0.049,0.275,0.02,0.0,22.5,MODERATE_UNIFORM_COOL,0.0938
4,High Occupancy / Low Computer Load,0,128,1280.0,34,8,9,9,8,10.49,2.19,LIGHT,61.4,LOW,RUNNING,9.19,1.41,IDLE,58.6,LOW,IDLE,10.71,2.21,LIGHT,61.7,LOW,RUNNING,9.0,1.58,IDLE,58.62,LOW,IDLE,8.25,1.25,IDLE,57.19,LOW,IDLE,12.23,3.28,LIGHT,65.21,LOW,RUNNING,11.0,2.45,LIGHT,62.42,LOW,RUNNING,9.31,1.59,IDLE,59.02,LOW,IDLE,7.84,0.74,IDLE,55.91,LOW,IDLE,11.01,2.53,LIGHT,62.56,LOW,RUNNING,27.36,58.0,177.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.411,22.482,22.519,22.315,22.432,22.519,22.315,0.204,240.32,122.4,121.44,118.47,680.0,765.0,765.0,680.0,173.16,216.1,259.76,219.67,-1.25,-6.12,-28.0,35.38,875.0,875.0,875.0,875.0,217.23,222.38,243.2,178.52,602.63,2890.0,868.69,3500.0,861.33,0.053,0.28,0.024,0.0,22.5,MODERATE_UNIFORM_COOL,0.0956
4,High Occupancy / Low Computer Load,0,129,1290.0,34,8,9,9,8,10.45,2.13,LIGHT,61.26,LOW,RUNNING,9.07,1.34,IDLE,58.35,LOW,IDLE,10.62,2.2,LIGHT,61.57,LOW,RUNNING,9.02,1.64,IDLE,58.73,LOW,IDLE,8.36,1.32,IDLE,57.43,LOW,IDLE,12.33,3.3,LIGHT,65.36,LOW,RUNNING,10.99,2.4,LIGHT,62.34,LOW,RUNNING,9.2,1.52,IDLE,58.78,LOW,IDLE,7.73,0.71,IDLE,55.73,LOW,IDLE,11.0,2.57,LIGHT,62.6,LOW,RUNNING,27.36,58.0,177.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.415,22.487,22.524,22.319,22.436,22.524,22.319,0.205,239.91,122.79,121.12,118.33,680.0,765.0,765.0,680.0,173.11,216.07,259.74,219.66,-1.13,-6.24,-28.13,35.5,875.0,875.0,875.0,875.0,216.89,222.62,242.73,178.49,602.15,2890.0,868.58,3500.0,860.73,0.058,0.284,0.028,0.0,22.5,MODERATE_UNIFORM_COOL,0.0974
4,High Occupancy / Low Computer Load,0,130,1300.0,34,8,9,9,8,10.39,2.06,LIGHT,61.08,LOW,RUNNING,8.94,1.28,IDLE,58.09,LOW,IDLE,10.55,2.21,LIGHT,61.5,LOW,RUNNING,9.07,1.7,IDLE,58.89,LOW,IDLE,8.49,1.39,IDLE,57.7,LOW,IDLE,12.41,3.3,LIGHT,65.46,LOW,RUNNING,10.96,2.34,LIGHT,62.21,LOW,RUNNING,9.08,1.45,IDLE,58.52,LOW,IDLE,7.63,0.7,IDLE,55.59,LOW,IDLE,11.02,2.63,LIGHT,62.72,LOW,RUNNING,27.36,58.0,178.1,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.419,22.492,22.529,22.323,22.441,22.529,22.323,0.206,239.56,123.16,120.73,118.31,680.0,765.0,765.0,680.0,173.11,216.08,259.81,219.69,-1.01,-6.37,-28.26,35.63,875.0,875.0,875.0,875.0,216.66,222.87,242.28,178.63,601.76,2890.0,868.69,3500.0,860.44,0.062,0.289,0.033,0.0,22.5,MODERATE_UNIFORM_COOL,0.0993
4,High Occupancy / Low Computer Load,0,131,1310.0,34,8,9,9,8,10.3,1.98,LIGHT,60.84,LOW,RUNNING,8.82,1.24,IDLE,57.88,LOW,IDLE,10.51,2.24,LIGHT,61.5,LOW,RUNNING,9.15,1.78,IDLE,59.11,LOW,IDLE,8.61,1.44,IDLE,57.92,LOW,IDLE,12.47,3.28,LIGHT,65.51,LOW,RUNNING,10.9,2.26,LIGHT,62.02,LOW,RUNNING,8.96,1.39,IDLE,58.29,LOW,IDLE,7.56,0.71,IDLE,55.52,LOW,IDLE,11.06,2.69,LIGHT,62.86,LOW,RUNNING,27.36,58.0,178.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.423,22.497,22.534,22.327,22.445,22.534,22.327,0.207,239.33,123.43,120.31,118.38,680.0,765.0,765.0,680.0,173.06,216.04,259.79,219.68,-0.88,-6.5,-28.38,35.75,875.0,875.0,875.0,875.0,216.51,222.97,241.72,178.81,601.45,2890.0,868.57,3500.0,860.01,0.066,0.294,0.037,0.0,22.5,MODERATE_UNIFORM_COOL,0.1013
4,High Occupancy / Low Computer Load,0,132,1320.0,34,8,9,9,8,10.19,1.91,LIGHT,60.6,LOW,RUNNING,8.71,1.21,IDLE,57.7,LOW,IDLE,10.5,2.28,LIGHT,61.55,LOW,RUNNING,9.25,1.85,IDLE,59.34,LOW,IDLE,8.73,1.48,IDLE,58.13,LOW,IDLE,12.5,3.25,LIGHT,65.5,LOW,RUNNING,10.81,2.19,LIGHT,61.8,LOW,RUNNING,8.84,1.34,IDLE,58.06,LOW,IDLE,7.51,0.73,IDLE,55.48,LOW,IDLE,11.14,2.77,LIGHT,63.08,LOW,RUNNING,27.37,58.0,178.3,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.427,22.502,22.539,22.331,22.45,22.539,22.331,0.208,239.19,123.63,119.86,118.56,680.0,765.0,765.0,680.0,173.22,216.21,259.98,219.86,-0.75,-6.62,-28.5,35.88,875.0,875.0,875.0,875.0,216.66,223.22,241.34,179.3,601.24,2890.0,869.27,3500.0,860.52,0.071,0.298,0.041,0.0,22.5,MODERATE_UNIFORM_COOL,0.1035
4,High Occupancy / Low Computer Load,0,133,1330.0,34,8,9,9,8,10.07,1.84,LIGHT,60.35,LOW,RUNNING,8.62,1.2,IDLE,57.57,LOW,IDLE,10.52,2.34,LIGHT,61.66,LOW,RUNNING,9.37,1.92,IDLE,59.59,LOW,IDLE,8.83,1.5,IDLE,58.29,LOW,IDLE,12.49,3.2,LIGHT,65.41,LOW,RUNNING,10.7,2.12,LIGHT,61.55,LOW,RUNNING,8.72,1.31,IDLE,57.87,LOW,IDLE,7.5,0.77,IDLE,55.53,LOW,IDLE,11.24,2.84,LIGHT,63.31,LOW,RUNNING,27.37,58.0,178.5,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.431,22.507,22.544,22.335,22.454,22.544,22.335,0.209,239.17,123.7,119.42,118.84,680.0,765.0,765.0,680.0,173.21,216.22,260.06,219.9,-0.63,-6.74,-28.63,36.01,875.0,875.0,875.0,875.0,216.75,223.18,240.85,179.75,601.13,2890.0,869.39,3500.0,860.53,0.075,0.303,0.046,0.0,22.5,MODERATE_UNIFORM_COOL,0.1057
4,High Occupancy / Low Computer Load,0,134,1340.0,34,8,9,9,8,9.94,1.78,IDLE,60.09,LOW,IDLE,8.55,1.21,IDLE,57.5,LOW,IDLE,10.57,2.41,LIGHT,61.83,LOW,RUNNING,9.49,1.99,IDLE,59.85,LOW,IDLE,8.91,1.5,IDLE,58.39,LOW,IDLE,12.46,3.13,LIGHT,65.27,LOW,RUNNING,10.58,2.05,LIGHT,61.3,LOW,RUNNING,8.63,1.3,IDLE,57.74,LOW,IDLE,7.52,0.83,IDLE,55.64,LOW,IDLE,11.35,2.92,LIGHT,63.57,LOW,RUNNING,27.37,58.0,178.6,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.435,22.512,22.549,22.339,22.459,22.549,22.339,0.21,239.27,123.66,119.04,119.21,680.0,765.0,765.0,680.0,173.16,216.17,260.03,219.87,-0.5,-6.87,-28.75,36.13,875.0,875.0,875.0,875.0,216.93,222.96,240.32,180.21,601.18,2890.0,869.23,3500.0,860.42,0.08,0.307,0.05,0.0,22.5,MODERATE_UNIFORM_COOL,0.108
4,High Occupancy / Low Computer Load,0,135,1350.0,34,8,9,9,8,9.82,1.74,IDLE,59.88,LOW,IDLE,8.51,1.24,IDLE,57.5,LOW,IDLE,10.65,2.48,LIGHT,62.03,LOW,RUNNING,9.61,2.04,IDLE,60.07,LOW,IDLE,8.97,1.48,IDLE,58.43,LOW,IDLE,12.4,3.06,LIGHT,65.09,LOW,RUNNING,10.46,1.99,LIGHT,61.06,LOW,RUNNING,8.56,1.31,IDLE,57.67,LOW,IDLE,7.57,0.9,IDLE,55.81,LOW,IDLE,11.47,2.98,LIGHT,63.81,LOW,RUNNING,27.38,58.0,178.8,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.439,22.517,22.554,22.343,22.463,22.554,22.343,0.211,239.48,123.52,118.73,119.62,680.0,765.0,765.0,680.0,173.37,216.41,260.32,220.13,-0.38,-7.0,-28.88,36.26,875.0,875.0,875.0,875.0,217.47,222.93,240.17,181.01,601.35,2890.0,870.23,3500.0,861.58,0.084,0.312,0.055,0.0,22.5,MODERATE_UNIFORM_COOL,0.1105
4,High Occupancy / Low Computer Load,0,136,1360.0,34,8,9,9,8,9.71,1.71,IDLE,59.7,LOW,IDLE,8.5,1.28,IDLE,57.55,LOW,IDLE,10.75,2.55,LIGHT,62.26,LOW,RUNNING,9.73,2.08,IDLE,60.28,LOW,IDLE,9.0,1.45,IDLE,58.42,LOW,IDLE,12.31,2.99,LIGHT,64.87,LOW,RUNNING,10.33,1.94,LIGHT,60.82,LOW,RUNNING,8.51,1.33,IDLE,57.63,LOW,IDLE,7.64,0.97,IDLE,56.0,LOW,IDLE,11.6,3.03,LIGHT,64.05,LOW,RUNNING,27.38,58.0,178.9,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.443,22.522,22.559,22.347,22.468,22.559,22.347,0.212,239.79,123.29,118.45,120.05,680.0,765.0,765.0,680.0,173.32,216.36,260.3,220.11,-0.26,-7.12,-29.0,36.38,875.0,875.0,875.0,875.0,217.85,222.53,239.75,181.54,601.58,2890.0,870.09,3500.0,861.67,0.088,0.317,0.059,0.0,22.5,MODERATE_UNIFORM_COOL,0.113
4,High Occupancy / Low Computer Load,0,137,1370.0,34,8,9,9,8,9.62,1.7,IDLE,59.57,LOW,IDLE,8.52,1.34,IDLE,57.66,LOW,IDLE,10.87,2.63,LIGHT,62.53,LOW,RUNNING,9.83,2.1,IDLE,60.44,LOW,IDLE,8.99,1.4,IDLE,58.34,LOW,IDLE,12.2,2.91,LIGHT,64.61,LOW,RUNNING,10.22,1.91,LIGHT,60.64,LOW,RUNNING,8.5,1.37,IDLE,57.68,LOW,IDLE,7.74,1.04,IDLE,56.23,LOW,IDLE,11.72,3.07,LIGHT,64.26,LOW,RUNNING,27.38,58.0,179.0,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.447,22.527,22.564,22.351,22.472,22.564,22.351,0.213,240.2,122.95,118.32,120.49,680.0,765.0,765.0,680.0,173.27,216.33,260.27,220.09,-0.13,-7.24,-29.13,36.5,875.0,875.0,875.0,875.0,218.34,222.04,239.46,182.08,601.96,2890.0,869.96,3500.0,861.92,0.093,0.321,0.063,0.0,22.5,MODERATE_UNIFORM_COOL,0.1157
4,High Occupancy / Low Computer Load,0,138,1380.0,34,8,9,9,8,9.55,1.71,IDLE,59.5,LOW,IDLE,8.58,1.41,IDLE,57.84,LOW,IDLE,10.99,2.69,LIGHT,62.77,LOW,RUNNING,9.92,2.1,IDLE,60.55,LOW,IDLE,8.96,1.33,IDLE,58.2,LOW,IDLE,12.08,2.85,LIGHT,64.38,LOW,RUNNING,10.13,1.9,LIGHT,60.51,LOW,RUNNING,8.52,1.43,IDLE,57.8,LOW,IDLE,7.85,1.12,IDLE,56.49,LOW,IDLE,11.82,3.1,LIGHT,64.42,LOW,RUNNING,27.38,58.0,179.2,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,0.25,22.0,COOLING,22.451,22.532,22.569,22.355,22.477,22.569,22.355,0.214,240.66,122.58,118.31,120.91,680.0,765.0,765.0,680.0,173.26,216.34,260.34,220.12,-0.0,-7.37,-29.26,36.63,875.0,875.0,875.0,875.0,218.92,221.55,239.39,182.66,602.46,2890.0,870.06,3500.0,862.52,0.097,0.326,0.068,0.0,22.5,MODERATE_UNIFORM_COOL,0.1185
